Id,Review,Label
91406,This was very insightful,1
91407,Considerable knowledge achieved in budgeting and scheduling,1
91408,Great,1
91409,Great class with good explanations!,1
91410,Great!,1
91411,Excellent primer on project budgeting and scheduling.,1
91412,Great!,1
91413,Great!,1
91414,"generally good, but need more case studies",1
91415,very well course,1
91416,"While I found this to be a helpful course, some of the most helpful 'walk throughs' were imbedded in bonus videos. Would like to have been able to easily access slides in a pdf format since there was so much info on each. There were less lectures and more slides than expected.",1
91417,Easy way to learn how to budget and schedule projects. Examples and clear explanations.,1
91418,Great tools to use in real life! Good depth over the different strategies for budgeting and scheduling projects. This course reminded me of why I am taking this course!,1
91419,thanks!,1
91420,I feel I have a good overview/introduction to the topic.,1
91421,Perfect!,1
91422,Very good. Thank you!,1
91423,I really learned a lot! Will definitely apply this in my next research project!,1
91424,Great course going into important details on cost and budgeting. I really like the video portion which gives real-world examples that help reinforce and bring the concepts to an everyday audience.,1
91425,Grate not only for beginners,1
91426,"thank you so much, I have learn so much",1
91427,"As in the other UCI Extension courses, this one have a good structure and a complete set of information that makes its simple to understand the basics of Schedule and Estimating in project management.",1
91428,"the final quiz should be more difficult, or questions reworded to help internalize information in a deeper way.",1
91429,"The ""Budgeting and Scheduling Projects"" course was very useful, with lots of hands-on examples and valuable real life experience based expert tips. I also enjoyed the level of interactivity and small tasks within the course slides and the case study videos.",1
